,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9410,15734659,Rahel Haering,640,Alemanha,Feminino,46,5,107978.4,2,1,0,155876.06,0
9411,15796115,Pamela Nohlmans,689,Alemanha,Feminino,40,4,78119.59,4,1,0,119259.34,1
9412,15724648,Paul Philippe de la Garnier,725,França,Masculino,26,6,98684.15,1,0,0,133720.57,0
9413,15737732,Claudine Étienne de la Lucas,751,França,Feminino,44,10,0.0,2,1,0,170634.49,0
9414,15632280,Celestina Acedo Salinas,544,Espanha,Feminino,53,9,0.0,1,1,0,125692.07,1
9415,15750407,Edith Weinhold,768,Alemanha,Feminino,43,2,129264.05,2,0,0,19150.14,0
9416,15795370,Toralf Kroker,648,Alemanha,Masculino,37,6,131753.41,1,1,0,86894.67,0
9417,15656829,Odalis Irene Navarrete Abellán,577,Espanha,Feminino,33,6,0.0,2,1,0,57975.8,0
9418,15643794,Julie Estévez,639,Espanha,Feminino,27,2,0.0,1,1,1,82938.99,0
9419,15798605,Hans-Günther Langern-Jockel,686,Alemanha,Masculino,26,1,57422.62,1,1,1,79189.4,0
9420,15637324,Océane Robin,657,França,Feminino,28,7,0.0,2,0,1,5177.62,0
9421,15589589,Benoît Ferrand Le Brunet,613,França,Masculino,34,5,144094.2,1,1,0,44510.26,0
9422,15778936,Tristan Turpin,701,França,Masculino,33,9,147510.34,1,1,0,190611.92,0
9423,15757385,Alexandra Mateo Suárez,578,Espanha,Feminino,28,8,161592.76,1,1,0,177834.79,0
9424,15666200,Laurence de Perret,689,França,Feminino,40,1,0.0,2,1,1,119446.64,0
9425,15683977,Débora Juárez Escamilla,687,Espanha,Feminino,72,4,0.0,2,1,1,50267.69,0
9426,15675518,Yolanda Benita Goicoechea Benet,499,Espanha,Feminino,53,1,75225.53,2,0,0,144849.1,1
9427,15584812,Ramona Busquets,693,Espanha,Feminino,39,0,0.0,2,0,0,81901.6,0
9428,15752984,Corinne Bernier,737,França,Feminino,70,9,87542.89,2,1,1,42576.86,0
9429,15577913,Margot Chevalier,651,França,Feminino,32,8,144581.96,1,1,1,87609.5,0
9430,15591980,Victor Duhamel,753,França,Masculino,33,5,122568.05,2,1,1,82820.85,0
9431,15598948,Josefa Evangelina Fabra Casanovas,523,Espanha,Feminino,24,5,172231.93,1,0,1,155144.12,0
9432,15574142,Susanna Wende,458,Alemanha,Feminino,28,2,171932.26,2,1,1,9578.24,0
9433,15582903,Tristan Lemaire-Godard,643,França,Masculino,39,7,0.0,2,1,1,170392.59,0
9434,15733229,Nerea Valera Girón,638,Espanha,Feminino,34,7,0.0,2,0,0,3946.29,0
9435,15635752,Kai-Uwe Lindau,685,Alemanha,Masculino,38,4,111798.06,2,1,1,102184.66,0
9436,15771000,Matthieu Denis Le Bazin,684,França,Masculino,38,4,0.0,3,1,0,75609.84,0
9437,15804864,Henriette Didier,670,França,Feminino,27,5,79336.61,1,1,1,26170.08,0
9438,15641175,Philipp Seidel,701,Alemanha,Masculino,63,3,120916.52,3,0,0,144727.45,1
9439,15692226,Nath Maréchal de Bernard,705,França,Feminino,31,3,142905.51,1,1,1,58134.97,0
9440,15584156,José Ángel Gomila-Sedano,593,Espanha,Masculino,27,10,0.0,3,0,0,94620.0,1
9441,15702656,Margaux Meunier,651,França,Feminino,33,1,96834.78,1,1,0,108764.69,0
9442,15606552,Gilles Toussaint,741,França,Masculino,37,9,105261.76,2,1,1,149503.54,0
9443,15687001,Herr Charles Henck,596,Alemanha,Masculino,54,1,123544.0,1,1,1,120314.75,1
9444,15781903,Siegward Preiß-Kensy,581,Alemanha,Masculino,41,2,127913.71,2,1,1,44205.95,0
9445,15731951,Isabela Manuel Verdú,689,Espanha,Feminino,28,5,95328.6,1,1,0,6129.61,1
9446,15580953,Emmanuel-Alain Masse,544,França,Masculino,30,4,73218.89,1,0,1,126796.69,0
9447,15810390,Danielle Maillet-Leroy,718,França,Feminino,41,1,0.0,2,0,1,27509.52,1
9448,15628274,Remo Stiebitz-Stiebitz,583,Alemanha,Masculino,35,8,149995.72,2,1,0,42143.55,0
9449,15615444,Harry Scholtz,663,Alemanha,Masculino,28,8,123674.28,2,1,1,87985.2,0
9450,15784010,Hans-Ludwig Bärer,666,Alemanha,Masculino,33,2,124125.26,1,1,0,81884.8,0
9451,15571586,Gabriel Pina Rios,524,Espanha,Masculino,29,3,159035.45,1,1,0,2705.31,1
9452,15748616,Louis Leroy,599,França,Masculino,27,5,0.0,2,1,0,30546.4,0
9453,15769402,Maurice Hoarau,667,França,Masculino,27,7,156811.74,1,1,1,149402.59,0
9454,15739248,Marc Lejeune-Lemaître,727,França,Masculino,52,4,0.0,2,1,1,118429.02,0
9455,15603481,Felipa Palma Vara,689,Espanha,Feminino,55,4,0.0,2,1,1,58442.25,0
9456,15723604,Roland Peltier,639,França,Masculino,39,6,150555.83,1,1,0,30414.17,0
9457,15797822,Alain-Daniel Ledoux,678,França,Masculino,28,2,109137.12,1,1,1,58814.41,0
9458,15665064,Charles Joseph,523,França,Masculino,36,8,158351.02,2,1,0,155304.53,0
9459,15640580,Élisabeth Bodin-Grégoire,650,França,Feminino,47,9,0.0,1,1,0,187943.6,0
9460,15581089,Gonzalo Sarmiento Padilla,744,Espanha,Masculino,35,7,0.0,2,1,1,43036.6,0
9461,15728605,Éric de la Paris,697,França,Masculino,40,4,0.0,2,0,1,26543.28,0
9462,15737385,Celia Cadenas Mancebo,800,Espanha,Feminino,46,6,0.0,2,1,0,171928.04,0
9463,15714789,Timothée Lenoir,664,França,Masculino,24,7,0.0,1,0,1,35611.35,0
9464,15786035,Benoît Fernandes de la Berthelot,740,França,Masculino,39,9,0.0,2,1,0,19047.23,0
9465,15815259,Manon Lemonnier,835,França,Feminino,56,2,0.0,2,1,1,39820.13,0
9466,15592716,Nicolas Duhamel-Menard,559,França,Masculino,52,2,0.0,1,1,0,129013.59,1
9467,15734850,Valentín Baeza-Vélez,676,Espanha,Masculino,36,1,82729.49,1,1,0,113810.12,0
9468,15638047,Cilli Mohaupt,613,Alemanha,Feminino,45,9,142765.24,2,1,0,34749.65,0
9469,15674573,Geneviève Renard,713,França,Feminino,25,4,121172.97,1,1,1,56268.98,0
9470,15694859,Alice Süßebier-Kohl,751,Alemanha,Feminino,28,10,132932.14,2,1,1,46630.47,0
9471,15776404,Roland Klein,523,França,Masculino,22,8,123374.46,1,1,1,124906.59,0
9472,15579345,Reni Thanel MBA.,775,Alemanha,Feminino,74,0,161371.5,1,1,1,134869.93,0
9473,15690733,Abraham Fabra,608,Espanha,Masculino,45,4,0.0,2,0,0,36697.48,1
9474,15631481,Stéphane Lefort,673,França,Masculino,51,8,79563.36,2,1,1,172200.91,0
9475,15620988,Léon Boucher,616,França,Masculino,46,2,0.0,2,1,0,137136.46,0
9476,15571529,Arzu Bonbach-Bolander,650,Alemanha,Feminino,48,7,138232.24,1,1,0,57594.78,0
9477,15592104,Manon Leleu,655,França,Feminino,41,5,0.0,1,0,0,36548.0,1
9478,15651900,Belinda Gotthard,782,Alemanha,Feminino,53,1,81571.05,1,1,0,182960.46,1
9479,15596212,Daniel Cortés Lumbreras,781,Espanha,Masculino,35,1,0.0,2,0,0,42117.9,0
9480,15710687,Hortense Monnier,593,França,Feminino,33,0,95927.04,1,1,0,199478.05,0
9481,15613787,Dionisio Farré Bernad,505,Espanha,Masculino,35,8,116932.59,1,1,0,91092.84,0
9482,15599211,Denis Leclerc,707,França,Masculino,40,1,0.0,2,1,0,14090.4,1
9483,15675983,Édith Legros,692,França,Feminino,36,3,79551.12,1,0,1,178267.07,0
9484,15622370,Alois Karz B.Sc.,813,Alemanha,Masculino,30,1,116416.94,1,0,1,85808.22,0
9485,15656319,Adelardo Redondo Dalmau,850,Espanha,Masculino,37,4,88141.1,1,1,0,109659.12,0
9486,15605130,Marcel Fischer,753,França,Masculino,32,6,177729.13,1,1,1,161642.08,0
9487,15672574,Sonia Lourdes Ibáñez Zorrilla,850,Espanha,Feminino,32,5,0.0,1,1,1,3830.59,0
9488,15659355,Francisco Jose del Salvador,671,Espanha,Masculino,32,6,123912.78,2,1,1,146636.44,0
9489,15777907,Juliette Barbe,791,França,Feminino,33,3,0.0,1,1,1,144413.92,1
9490,15655171,Pierre de la Bazin,624,França,Masculino,80,3,0.0,1,1,1,65801.44,0
9491,15619674,Alexandrie Marty,649,França,Feminino,35,4,108306.44,1,1,1,192486.24,0
9492,15775192,Dr. Lissy Linke,732,Alemanha,Feminino,48,4,102962.62,1,1,0,120852.85,1
9493,15617657,Marie Fontaine,664,França,Feminino,36,0,103502.22,1,1,1,146191.82,0
9494,15688951,Peter-Michael Mude,789,Alemanha,Masculino,43,8,119654.44,2,0,1,148412.24,1
9495,15763460,Yves Godard,680,França,Masculino,33,10,183768.47,1,1,0,164119.35,0
9496,15756992,Rémy-Stéphane François,701,França,Masculino,37,1,0.0,2,1,0,163457.55,0
9497,15617454,Hortense Hervé,684,França,Feminino,25,1,0.0,2,0,1,144978.47,0
9498,15701932,Gabrielle Payet,586,França,Feminino,52,6,140900.97,1,1,1,67288.89,0
9499,15700813,Mareen Reinhardt B.Sc.,522,Alemanha,Feminino,25,5,94049.92,2,1,0,103269.0,0
9500,15645600,Octavia de Paniagua,739,Espanha,Feminino,27,8,98926.4,1,1,1,106969.98,0
9501,15634146,Arthur Löchel,835,Alemanha,Masculino,18,2,142872.36,1,1,1,117632.63,0
9502,15686743,Gerardo Bolaños Recio,790,Espanha,Masculino,29,3,46057.96,2,1,1,189777.66,0
9503,15698792,Aurélie Collet,671,França,Feminino,48,6,119769.77,1,0,1,66032.65,0
9504,15591724,Aimée Leroy du Chauvin,560,França,Feminino,44,5,143244.97,1,1,0,98661.27,0
9505,15571281,Guillaume Lopez-Bonneau,651,França,Masculino,28,10,79562.98,1,1,1,74687.37,0
9506,15661380,William Vidal,682,França,Masculino,69,6,0.0,2,0,1,149604.18,0
9507,15728885,Patrick Cohen,808,França,Masculino,41,0,0.0,1,1,1,79888.78,0
9508,15618950,Gabino Peláez,644,Espanha,Masculino,26,8,96659.64,2,1,1,138775.69,0
9509,15609804,Bertrand Grégoire,688,França,Masculino,29,1,0.0,2,1,0,154695.57,0
9510,15735849,Margaret Gomes,617,França,Feminino,26,2,165947.99,2,0,1,168834.38,0
9511,15652948,Théodore Laporte,738,França,Masculino,33,4,92676.3,1,1,0,105817.63,0
9512,15618155,Marcel Maurice,663,França,Masculino,45,5,83195.12,1,1,1,48682.1,0
9513,15566378,Franck Leduc,515,França,Masculino,48,5,129387.94,1,0,1,147955.91,1
9514,15565879,Constance Muller,845,França,Feminino,28,9,0.0,2,1,1,56185.98,0
9515,15792922,Nazario del Sobrino,639,Espanha,Masculino,38,9,130233.14,1,1,1,81861.1,0
9516,15770567,Suzanne Le Roux,557,França,Feminino,32,3,123502.53,1,1,1,69826.8,0
9517,15738042,Eduard Kramer-Mude,543,Alemanha,Masculino,37,8,140894.06,2,1,1,118059.19,0
9518,15714920,Herr Otmar Grein Groth B.A.,585,Alemanha,Masculino,44,7,163867.86,1,1,1,112333.22,0
9519,15782121,Éléonore Weber,610,França,Feminino,27,2,0.0,2,1,0,14546.76,0
9520,15673180,Helene Schwital B.Sc.,727,Alemanha,Feminino,18,2,93816.7,2,1,0,126172.11,0
9521,15660636,Manuela Sanabria Ramirez,540,Espanha,Feminino,40,8,0.0,2,1,0,3560.0,0
9522,15664504,Augustin Le Buisson,418,França,Masculino,35,7,0.0,2,1,1,88878.15,0
9523,15790322,Nathalie Lucas,660,França,Feminino,32,0,114668.89,1,1,0,84605.0,0
9524,15739847,Konstantin Buchholz,850,Alemanha,Masculino,38,5,146756.68,1,1,0,78268.61,0
9525,15699415,Anaïs Fouquet-Collet,618,França,Feminino,46,6,150213.71,1,1,0,120668.46,1
9526,15665521,Carl Kruschwitz,642,Alemanha,Masculino,18,5,111183.53,2,0,1,10063.75,0
9527,15682868,Marine-Françoise Ollivier,850,França,Feminino,40,9,99816.46,1,1,1,163989.66,1
9528,15584462,Zacharie-Stéphane Lebreton,739,França,Masculino,34,9,0.0,1,1,0,60584.33,0
9529,15661708,Antoinette Besnard,508,França,Feminino,41,5,0.0,2,1,1,94170.84,0
9530,15584452,Guillaume Bouvet,667,França,Masculino,41,6,0.0,2,0,0,167181.77,0
9531,15717010,Anaïs Renault,741,França,Feminino,60,5,0.0,1,1,1,38914.51,0
9532,15643828,Pierre Leclercq,592,França,Masculino,29,7,0.0,2,1,1,91196.67,0
9533,15733361,Marliese Haering,651,Alemanha,Feminino,45,6,86714.06,1,1,0,85869.89,1
9534,15795488,Pelayo Mendoza Gallardo,773,Espanha,Masculino,52,2,0.0,2,1,0,57337.79,0
9535,15581551,Marcos Gárate Arranz,850,Espanha,Masculino,41,8,132838.07,1,1,1,175347.28,0
9536,15632051,Frau Ingelore Rörricht,550,Alemanha,Feminino,42,10,128707.31,1,1,0,63092.65,1
9537,15780409,Guy Martel,783,França,Masculino,40,6,0.0,2,1,0,109742.55,0
9538,15572767,Emmanuel Chevallier,777,França,Masculino,29,2,0.0,2,1,0,124489.88,0
9539,15590337,Paul Goncalves,659,França,Masculino,29,6,123192.12,1,1,1,56971.41,1
9540,15634551,Saban Briemer,727,Alemanha,Masculino,46,3,115248.11,4,1,0,130752.01,1
9541,15669290,Thibaut Garcia,603,França,Masculino,38,8,59360.77,1,1,1,191457.06,0
9542,15621140,Francisco Gomez Durán,644,Espanha,Masculino,37,9,0.0,2,1,1,96442.86,0
9543,15613518,Célina Le Étienne,647,França,Feminino,35,6,112668.7,1,0,1,122584.29,0
9544,15728043,Zofia Dörschner,648,Alemanha,Feminino,37,7,138503.51,2,1,0,57215.85,0
9545,15570073,Edmundo Castejón Román,721,Espanha,Masculino,57,1,0.0,1,1,1,195940.96,0
9546,15777033,Alphonse Guibert,524,França,Masculino,29,7,0.0,2,1,1,105448.74,0
9547,15682454,Martine Guibert,626,França,Feminino,34,3,0.0,2,1,1,37870.29,0
9548,15758513,Patrick Weber,569,França,Masculino,43,7,0.0,2,1,0,52534.81,0
9549,15772604,Virgilio Ribas Torrens,578,Espanha,Masculino,36,1,157267.95,2,1,0,141533.19,0
9550,15721715,Inès-Élise Nguyen,769,França,Feminino,40,9,133871.05,1,1,1,50568.02,0
9551,15688563,Andrzej Fechner MBA.,694,Alemanha,Masculino,31,4,141989.27,2,1,0,26116.82,0
9552,15772009,Clémence Maurice,664,França,Feminino,41,5,0.0,1,1,1,152054.33,0
9553,15809585,Adrien Texier,646,França,Masculino,38,7,0.0,2,1,0,1528.4,0
9554,15593778,Lucie Lemaître-Bonnet,779,França,Feminino,29,3,46388.16,3,1,0,127939.26,1
9555,15655360,Univ.Prof. Mona Pergande MBA.,782,Alemanha,Feminino,72,5,148666.99,1,1,0,2605.65,1
9556,15780909,Prof. Wolfgang Wernecke,769,Alemanha,Masculino,34,7,115101.5,1,0,0,57841.89,1
9557,15757310,Dipl.-Ing. Ottokar Wulf B.A.,655,Alemanha,Masculino,67,6,148363.38,1,1,1,186995.17,0
9558,15801411,Íñigo Elorza Borrás,623,Espanha,Masculino,46,4,0.0,1,1,0,5549.11,1
9559,15761706,Evelia Acevedo Blanes,705,Espanha,Feminino,39,8,144102.32,1,1,1,11682.36,0
9560,15658409,René Evrard,686,França,Masculino,41,5,128876.71,3,1,1,106939.34,1
9561,15810010,Dr. Raik Ullrich,678,Alemanha,Masculino,36,6,118448.15,2,1,0,53172.02,0
9562,15627027,Xavier Mallet,738,França,Masculino,39,5,0.0,2,1,1,114388.98,0
9563,15624374,Michel Ledoux,703,França,Masculino,28,9,0.0,2,0,1,2151.17,0
9564,15720083,Cebrián Roura Adán,554,Espanha,Masculino,42,1,0.0,2,0,1,183492.9,0
9565,15752294,Laure Cordier,582,França,Feminino,38,9,135979.01,4,1,1,76582.95,1
9566,15743193,Thomas Breton,644,França,Masculino,37,6,117271.8,2,1,0,104217.96,1
9567,15696733,Louis Philippe Le Barbe,724,França,Masculino,29,4,0.0,1,1,0,8982.75,0
9568,15677522,Thierry Poirier,593,França,Masculino,33,1,0.0,2,0,0,9984.4,0
9569,15643523,Nydia Tello-Tejero,710,Espanha,Feminino,30,10,0.0,2,1,0,19500.1,0
9570,15624936,Emmanuel Grégoire,631,França,Masculino,35,8,129205.49,1,1,1,79146.36,0
9571,15716085,Almudena Concha Folch Rebollo,739,Espanha,Feminino,41,8,0.0,1,1,0,191694.77,1
9572,15641688,Tomás del Cáceres,644,Espanha,Masculino,18,7,0.0,1,0,1,59645.24,1
9573,15796834,Domenico auch Schlauchin,652,Alemanha,Masculino,35,7,104015.54,2,1,1,55207.88,0
9574,15720123,Cipriano Valenciano Galvez,554,Espanha,Masculino,37,3,0.0,2,1,0,166177.3,0
9575,15604732,Aimée de Weiss,483,França,Feminino,30,9,0.0,2,0,0,136356.97,0
9576,15723484,Ing. Lioba Krause,669,Alemanha,Feminino,42,1,103873.39,1,1,0,148611.52,0
9577,15807120,Augusta Noack,841,Alemanha,Feminino,52,3,112383.03,1,1,0,85516.37,1
9578,15810891,Bertrand Blanchard de Rousset,662,França,Masculino,34,2,117731.79,2,0,1,55120.79,0
9579,15640407,Maurice Anders,821,Alemanha,Masculino,45,0,135827.33,2,1,1,131778.58,0
9580,15778838,Vincent Chrétien de Maillard,783,França,Masculino,38,9,114135.17,1,1,0,153269.98,0
9581,15709256,Martine Paris-Carlier,850,França,Feminino,28,9,0.0,2,1,1,164864.67,0
9582,15742285,Xavier Guillou de Faivre,559,França,Masculino,62,6,118756.62,1,1,1,20367.68,0
9583,15729019,Dani Bernad Nicolás,602,Espanha,Masculino,34,8,98382.72,1,1,0,39542.0,0
9584,15608588,Dipl.-Ing. Emmerich Scheel MBA.,563,Alemanha,Masculino,41,2,100520.92,1,1,1,19412.8,1
9585,15610557,Ester Camino Polo,695,Espanha,Feminino,35,7,79858.13,2,1,1,127977.66,0
9586,15786418,Chantal Fernandez,546,França,Feminino,20,6,0.0,1,0,1,20508.85,0
9587,15653050,Ing. Marie-Luise Riehl B.Sc.,719,Alemanha,Feminino,76,10,95052.29,1,1,0,176244.87,0
9588,15744914,Ing. Gottlieb Weitzel,539,Alemanha,Masculino,42,1,177728.55,1,1,0,105013.63,0
9589,15669611,Isaac Albert,632,França,Masculino,71,3,83116.68,1,1,1,27597.76,0
9590,15594786,Dipl.-Ing. Slavko Pechel MBA.,772,Alemanha,Masculino,34,7,111565.91,1,1,1,121073.23,0
9591,15649211,Marcelo Falcón Carro,708,Espanha,Masculino,40,8,83015.71,1,1,0,101089.76,0
9592,15766066,Ing. Helene Seidel,668,Alemanha,Feminino,28,1,124511.01,1,0,0,114258.18,0
9593,15772216,Agathe de Leclerc,738,França,Feminino,67,1,130652.52,1,0,1,22762.23,0
9594,15619898,Michel Bègue-Blanc,785,França,Masculino,55,5,0.0,2,1,1,7008.65,0
9595,15724543,Alfred-Nicolas Dubois,597,França,Masculino,61,5,0.0,2,1,1,81299.17,0
9596,15755084,Philippe de Lecoq,531,França,Masculino,37,7,121854.45,1,1,0,147521.35,0
9597,15730441,Adrien Barbe,509,França,Masculino,26,10,0.0,2,1,1,6177.83,0
9598,15666767,Stéphane Julien,508,França,Masculino,35,1,86893.28,1,0,0,59374.82,0
9599,15690456,Geraldine Steckel,749,Alemanha,Feminino,32,7,79523.13,1,0,1,157648.12,0
9600,15570533,Olivia Krein,621,Alemanha,Feminino,55,7,131033.76,1,0,1,75685.59,1
9601,15797692,Virginie Didier,659,França,Feminino,33,7,89939.62,1,1,0,136540.09,0
9602,15603135,Siegried Jessel-Fritsch,634,Alemanha,Feminino,59,3,95727.05,1,0,0,97939.4,1
9603,15698927,Daniel Delaunay de Vasseur,675,França,Masculino,39,7,0.0,2,0,1,36267.21,0
9604,15687363,Antoine Dubois,770,França,Masculino,31,3,155047.56,2,1,1,186064.34,0
9605,15733444,Catherine De Oliveira,736,França,Feminino,29,9,0.0,2,0,0,176152.7,0
9606,15678057,Georges Voisin Le Allain,524,França,Masculino,44,10,118569.03,2,0,0,82117.2,0
9607,15806918,Adrien Laporte-Loiseau,674,França,Masculino,28,5,0.0,1,1,1,151925.25,0
9608,15638247,Román Bilbao Mateo,700,Espanha,Masculino,44,9,0.0,2,1,0,142287.65,0
9609,15674833,Luce Ollivier,741,França,Feminino,35,1,0.0,2,1,0,36557.55,0
9610,15812534,Arthur Pierre,455,França,Masculino,40,1,0.0,3,0,1,129975.34,0
9611,15586522,Arsenio Adán Albero,608,Espanha,Masculino,37,2,130461.02,1,1,0,21967.15,0
9612,15794297,Thierry Caron,776,França,Masculino,36,1,0.0,2,1,0,53477.76,0
9613,15737025,Alain Roussel-Berthelot,635,França,Masculino,33,1,0.0,3,0,0,178067.33,1
9614,15615931,Henriette Merle,746,França,Feminino,37,4,0.0,2,0,1,171039.56,0
9615,15664860,Sara Corominas Cabello,692,Espanha,Feminino,47,3,0.0,2,1,0,150802.41,1
9616,15664539,Efraín Solera Abril,683,Espanha,Masculino,35,9,61172.04,1,0,0,82951.12,0
9617,15583692,Janine Trupp B.Sc.,591,Alemanha,Feminino,35,2,90194.34,2,1,0,57064.57,0
9618,15693131,Henriette Chevalier,581,França,Feminino,24,3,95508.2,1,1,1,45755.0,0
9619,15779973,Ekkehard Wohlgemut-Speer,684,Alemanha,Masculino,35,3,99967.76,1,1,1,176882.08,0
9620,15620557,Natalio Múñiz Viñas,561,Espanha,Masculino,37,4,101470.29,1,0,1,88838.14,0
9621,15639549,Heidrun Beier-Lachmann,718,Alemanha,Feminino,33,4,70541.06,1,0,0,88592.8,0
9622,15618750,Émile Jacquet,590,França,Masculino,31,8,112211.61,1,1,0,26261.42,0
9623,15796790,Claire Petitjean,573,França,Feminino,47,8,154543.98,1,1,0,29586.73,0
9624,15668309,Cécile Pasquier,350,França,Feminino,40,0,111098.85,1,1,1,172321.21,1
9625,15732437,Janna Hendriks-Mälzer,504,Alemanha,Feminino,44,0,131873.07,2,1,1,158036.72,1
9626,15665158,Isaac Tello Castejón,813,Espanha,Masculino,27,1,137275.36,1,0,1,115733.16,0
9627,15689322,Loreto Trujillo,641,Espanha,Masculino,31,3,153316.14,1,1,0,59927.99,0
9628,15596624,Julie Barre,662,França,Feminino,22,9,0.0,2,1,1,44377.65,0
9629,15601977,Buenaventura Rosa Leal,497,Espanha,Masculino,44,2,121250.04,1,0,1,79691.4,0
9630,15801462,Benjamin Laurent,716,França,Masculino,31,8,109578.04,2,1,1,51503.51,0
9631,15566139,Susan-Antoinette Valentin,526,França,Feminino,37,5,53573.18,1,1,0,62830.97,0
9632,15791006,Stella Mülichen,760,Alemanha,Feminino,34,6,58003.41,1,1,0,90346.1,0
9633,15668057,Charlotte Fernandez,669,França,Feminino,31,6,113000.66,1,1,0,40467.82,0
9634,15580805,Hugues Jacquot du Salmon,655,França,Masculino,27,10,0.0,2,1,0,51620.94,0
9635,15658768,Capucine Ramos,547,França,Feminino,49,2,0.0,1,0,0,65466.93,1
9636,15613048,Senta Ullmann-Mude,648,Alemanha,Feminino,40,5,139973.65,1,1,1,667.66,1
9637,15803654,Jacqueline Imbert,790,França,Feminino,31,2,151290.16,1,1,1,172437.12,0
9638,15662337,Ruthild Gotthard,744,Alemanha,Feminino,50,1,121498.11,2,0,1,106061.47,1
9639,15650924,Lidia Moll Mir,761,Espanha,Feminino,32,4,103515.39,2,1,1,177622.38,0
9640,15647203,Jacqueline-Arnaude Klein,750,França,Feminino,35,3,0.0,1,1,0,191520.5,0
9641,15682778,Arthur Fischer,680,França,Masculino,34,9,0.0,2,1,1,95686.6,0
9642,15579820,Marcial Florentino Rey Cañete,704,Espanha,Masculino,38,6,106687.76,1,1,0,173776.5,0
9643,15709354,Margaret de la Gilles,521,França,Feminino,41,2,0.0,2,1,1,113089.43,0
9644,15728480,Marthe Evrard,452,França,Feminino,35,8,0.0,2,1,1,149614.81,0
9645,15641091,Valentine Julien,695,França,Feminino,31,5,106089.2,1,0,0,99537.68,0
9646,15603111,Octavio Barco Giralt,850,Espanha,Masculino,71,10,69608.14,1,1,0,97893.4,1
9647,15679693,Jérôme Nicolas,625,França,Masculino,31,5,0.0,2,0,1,90.07,0
9648,15797190,Sophia Girschner,608,Alemanha,Feminino,40,7,96202.32,1,0,0,161154.85,0
9649,15788025,Bernadette Faure,715,França,Feminino,38,0,0.0,2,1,1,332.81,0
9650,15646168,Nicodemo Paredes,834,Espanha,Masculino,33,5,0.0,2,1,0,66285.18,0
9651,15580493,Grégoire Meyer,469,França,Masculino,33,1,127818.52,1,1,0,163477.22,0
9652,15726720,Marcelle Allain Le Fleury,480,França,Feminino,40,7,0.0,1,1,0,170332.67,1
9653,15735799,Klaus-Michael Ladeck,527,Alemanha,Masculino,58,3,137318.42,1,1,1,126144.96,0
9654,15773098,Esteban Gálvez,834,Espanha,Masculino,34,5,0.0,2,0,0,53437.1,0
9655,15668971,Marie Guillet,583,França,Feminino,40,4,55776.39,2,1,0,26920.43,0
9656,15603221,Anatoli Langern MBA.,696,Alemanha,Masculino,32,4,84421.62,1,0,1,52314.71,0
9657,15740043,Théophile Marie de la Girard,606,França,Masculino,32,5,83161.65,1,1,1,116885.59,0
9658,15712264,Isabelle Dufour,713,França,Feminino,39,10,0.0,2,1,1,126263.97,0
9659,15751926,Franz-Peter Reinhardt,821,Alemanha,Masculino,42,3,87807.29,2,1,1,64613.81,0
9660,15589401,Virginie du Blanchard,550,França,Feminino,30,4,0.0,2,1,0,89216.29,0
9661,15742019,Suzanne Imbert,675,França,Feminino,39,6,0.0,2,0,0,83419.15,0
9662,15660611,Máximo Escamilla Nuñez,748,Espanha,Masculino,39,3,0.0,2,1,1,123998.52,0
9663,15607634,Jozef Preiß,606,Alemanha,Masculino,40,9,95293.86,2,0,1,96985.58,0
9664,15595036,Hartwig Langern-Stroh,726,Alemanha,Masculino,30,7,92847.59,1,1,0,146154.06,0
9665,15745794,Robert Leblanc,547,França,Masculino,30,6,0.0,2,1,1,18471.86,0
9666,15781689,Pío Bautista-Rosado,758,Espanha,Masculino,35,5,0.0,2,1,0,95009.6,0
9667,15696054,René Benard,596,França,Masculino,37,2,0.0,1,0,1,121175.86,0
9668,15752467,Amador del Roman,720,Espanha,Masculino,34,3,0.0,2,1,1,77047.78,0
9669,15597739,Alexandre de Vincent,674,França,Masculino,37,3,0.0,1,1,0,158049.9,0
9670,15651336,Élise Carpentier,756,França,Feminino,32,4,0.0,2,1,0,147040.25,0
9671,15636061,Heinz-Günter Koch II,649,Alemanha,Masculino,78,4,68345.86,2,1,1,142566.75,0
9672,15723013,Dr. Freddy Oderwald,613,Alemanha,Masculino,28,7,76656.4,2,1,1,185483.24,0
9673,15784148,Nicolas Bègue,643,França,Masculino,62,9,0.0,2,0,0,155870.82,0
9674,15578098,Théophile Turpin,600,França,Masculino,31,8,0.0,2,1,1,121555.51,0
9675,15638621,Pascual Gimeno Gilabert,735,Espanha,Masculino,39,1,60374.98,1,1,0,40223.74,0
9676,15720924,Martine Poulain-Martin,585,França,Feminino,34,1,0.0,1,1,1,75503.6,0
9677,15566531,Univ.Prof. Christian Mülichen,724,Alemanha,Masculino,33,4,88046.88,1,0,1,186942.49,1
9678,15718064,Ángel Alcalde Moraleda,635,Espanha,Masculino,29,2,0.0,2,0,0,117173.8,0
9679,15605067,Denis Philippe,472,França,Masculino,19,9,0.0,2,1,0,3453.4,0
9680,15655335,Benoît Ferrand,590,França,Masculino,36,1,0.0,2,1,0,48876.84,0
9681,15607301,Sonia de Lloret,651,Espanha,Feminino,63,8,129968.67,1,1,1,11830.53,0
9682,15694628,Jessica Kraushaar-Aumann,686,Alemanha,Feminino,39,4,157731.6,2,1,0,162820.6,0
